"obecVysledkyId","obecId","nuts5","stranaId","hlasy","hlasyPct"
11118,638,"536121",5,13,12.15
11119,638,"536121",6,2,1.87
11120,638,"536121",7,4,3.74
11121,638,"536121",9,11,10.28
11122,638,"536121",11,2,1.87
11123,638,"536121",12,1,0.93
11124,638,"536121",13,1,0.93
11125,638,"536121",16,3,2.80
11126,638,"536121",24,4,3.74
11127,638,"536121",26,9,8.41
11128,638,"536121",27,27,25.23
11129,638,"536121",28,7,6.54
11130,638,"536121",30,19,17.76
11131,638,"536121",34,1,0.93
11132,638,"536121",36,1,0.93
11133,638,"536121",40,1,0.93
11134,639,"536164",5,1,2.50
11135,639,"536164",7,3,7.50
11136,639,"536164",9,6,15.00
11137,639,"536164",15,1,2.50
11138,639,"536164",23,3,7.50
11139,639,"536164",26,2,5.00
11140,639,"536164",27,3,7.50
11141,639,"536164",28,4,10.00
11142,639,"536164",30,15,37.50
11143,639,"536164",37,1,2.50
11144,639,"536164",39,1,2.50
11145,640,"536172",5,34,24.29
11146,640,"536172",6,4,2.86
11147,640,"536172",7,3,2.14
11148,640,"536172",9,9,6.43
11149,640,"536172",12,2,1.43
11150,640,"536172",16,2,1.43
11151,640,"536172",22,1,0.71
11152,640,"536172",24,4,2.86
11153,640,"536172",26,24,17.14
11154,640,"536172",27,20,14.29
11155,640,"536172",28,10,7.14
11156,640,"536172",30,24,17.14
11157,640,"536172",37,1,0.71
11158,640,"536172",39,2,1.43
11159,641,"536181",2,1,0.57
11160,641,"536181",3,1,0.57
11161,641,"536181",5,25,14.37
11162,641,"536181",6,6,3.45
11163,641,"536181",7,3,1.72
11164,641,"536181",9,10,5.75
11165,641,"536181",10,1,0.57
11166,641,"536181",11,2,1.15
11167,641,"536181",12,1,0.57
11168,641,"536181",23,2,1.15
11169,641,"536181",24,5,2.87
11170,641,"536181",25,3,1.72
11171,641,"536181",26,23,13.22
11172,641,"536181",27,19,10.92
11173,641,"536181",28,19,10.92
11174,641,"536181",30,46,26.44
11175,641,"536181",34,4,2.30
11176,641,"536181",35,1,0.57
11177,641,"536181",36,1,0.57
11178,641,"536181",39,1,0.57
11179,642,"536202",5,16,14.81
11180,642,"536202",6,1,0.93
11181,642,"536202",7,2,1.85
11182,642,"536202",9,9,8.33
11183,642,"536202",10,1,0.93
11184,642,"536202",12,3,2.78
11185,642,"536202",16,1,0.93
11186,642,"536202",21,2,1.85
11187,642,"536202",24,2,1.85
11188,642,"536202",26,11,10.19
11189,642,"536202",27,18,16.67
11190,642,"536202",28,7,6.48
11191,642,"536202",30,29,26.85
11192,642,"536202",34,1,0.93
11193,642,"536202",39,5,4.63
11194,643,"536211",5,2,12.50
11195,643,"536211",6,2,12.50
11196,643,"536211",7,2,12.50
11197,643,"536211",9,1,6.25
11198,643,"536211",24,2,12.50
11199,643,"536211",26,1,6.25
11200,643,"536211",27,2,12.50
11201,643,"536211",28,1,6.25
11202,643,"536211",30,3,18.75
11203,644,"536261",5,18,20.45
11204,644,"536261",6,2,2.27
11205,644,"536261",7,5,5.68
11206,644,"536261",9,5,5.68
11207,644,"536261",12,1,1.14
11208,644,"536261",15,1,1.14
11209,644,"536261",19,1,1.14
11210,644,"536261",24,5,5.68
11211,644,"536261",26,10,11.36
11212,644,"536261",27,12,13.64
11213,644,"536261",28,4,4.55
11214,644,"536261",30,20,22.73
11215,644,"536261",34,1,1.14
11216,644,"536261",36,1,1.14
11217,644,"536261",39,2,2.27
11218,645,"536270",2,1,0.31
11219,645,"536270",3,1,0.31
11220,645,"536270",5,50,15.58
11221,645,"536270",6,6,1.87
11222,645,"536270",7,17,5.30
11223,645,"536270",9,20,6.23
11224,645,"536270",10,2,0.62
11225,645,"536270",11,1,0.31
11226,645,"536270",12,6,1.87
11227,645,"536270",13,1,0.31
11228,645,"536270",14,1,0.31
11229,645,"536270",15,1,0.31
11230,645,"536270",16,2,0.62
11231,645,"536270",19,1,0.31
11232,645,"536270",23,1,0.31
11233,645,"536270",24,3,0.93
11234,645,"536270",25,6,1.87
11235,645,"536270",26,34,10.59
11236,645,"536270",27,52,16.20
11237,645,"536270",28,32,9.97
11238,645,"536270",30,71,22.12
11239,645,"536270",31,1,0.31
11240,645,"536270",34,2,0.62
11241,645,"536270",35,1,0.31
11242,645,"536270",39,7,2.18
11243,645,"536270",40,1,0.31
11244,646,"536326",1,1,0.05
11245,646,"536326",2,7,0.35
11246,646,"536326",3,10,0.50
11247,646,"536326",4,2,0.10
11248,646,"536326",5,309,15.47
11249,646,"536326",6,38,1.90
11250,646,"536326",7,100,5.01
11251,646,"536326",8,1,0.05
11252,646,"536326",9,119,5.96
11253,646,"536326",10,4,0.20
11254,646,"536326",11,3,0.15
11255,646,"536326",12,16,0.80
11256,646,"536326",13,3,0.15
11257,646,"536326",14,1,0.05
11258,646,"536326",15,1,0.05
11259,646,"536326",16,10,0.50
11260,646,"536326",17,2,0.10
11261,646,"536326",19,5,0.25
11262,646,"536326",22,5,0.25
11263,646,"536326",24,61,3.05
11264,646,"536326",25,3,0.15
11265,646,"536326",26,293,14.66
11266,646,"536326",27,287,14.36
11267,646,"536326",28,183,9.16
11268,646,"536326",29,1,0.05
11269,646,"536326",30,439,21.97
11270,646,"536326",31,9,0.45
11271,646,"536326",34,8,0.40
11272,646,"536326",35,2,0.10
11273,646,"536326",36,7,0.35
11274,646,"536326",37,15,0.75
11275,646,"536326",39,38,1.90
11276,646,"536326",40,15,0.75
11277,647,"536334",5,6,10.91
11278,647,"536334",7,3,5.45
11279,647,"536334",9,2,3.64
11280,647,"536334",10,1,1.82
11281,647,"536334",16,1,1.82
11282,647,"536334",24,2,3.64
11283,647,"536334",26,16,29.09
11284,647,"536334",27,2,3.64
11285,647,"536334",28,5,9.09
11286,647,"536334",30,11,20.00
11287,647,"536334",39,5,9.09
11288,647,"536334",40,1,1.82
11289,648,"536351",1,1,0.83
11290,648,"536351",5,34,28.33
11291,648,"536351",6,1,0.83
11292,648,"536351",9,9,7.50
11293,648,"536351",16,3,2.50
11294,648,"536351",19,1,0.83
11295,648,"536351",26,25,20.83
11296,648,"536351",27,6,5.00
11297,648,"536351",28,7,5.83
11298,648,"536351",30,27,22.50
11299,648,"536351",31,1,0.83
11300,648,"536351",34,1,0.83
11301,648,"536351",36,2,1.67
11302,648,"536351",39,2,1.67
11303,649,"536377",5,10,12.66
11304,649,"536377",6,1,1.27
11305,649,"536377",7,2,2.53
11306,649,"536377",9,2,2.53
11307,649,"536377",12,2,2.53
11308,649,"536377",13,1,1.27
11309,649,"536377",16,3,3.80
11310,649,"536377",19,2,2.53
11311,649,"536377",24,5,6.33
11312,649,"536377",25,1,1.27
11313,649,"536377",26,7,8.86
11314,649,"536377",27,13,16.46
11315,649,"536377",28,7,8.86
11316,649,"536377",30,22,27.85
11317,649,"536377",39,1,1.27
11318,650,"536407",5,5,9.43
11319,650,"536407",6,2,3.77
11320,650,"536407",7,6,11.32
11321,650,"536407",9,2,3.77
11322,650,"536407",24,2,3.77
11323,650,"536407",25,1,1.89
11324,650,"536407",26,5,9.43
11325,650,"536407",27,3,5.66
11326,650,"536407",28,10,18.87
11327,650,"536407",30,17,32.08
11328,651,"536431",5,7,11.67
11329,651,"536431",6,4,6.67
11330,651,"536431",7,2,3.33
11331,651,"536431",9,7,11.67
11332,651,"536431",11,1,1.67
11333,651,"536431",26,5,8.33
11334,651,"536431",27,12,20.00
11335,651,"536431",30,21,35.00
11336,651,"536431",31,1,1.67
11337,652,"536440",2,2,1.17
11338,652,"536440",5,34,19.88
11339,652,"536440",6,1,0.58
11340,652,"536440",7,9,5.26
11341,652,"536440",9,12,7.02
11342,652,"536440",10,3,1.75
11343,652,"536440",11,1,0.58
11344,652,"536440",12,5,2.92
11345,652,"536440",19,1,0.58
11346,652,"536440",22,1,0.58
11347,652,"536440",24,5,2.92
11348,652,"536440",25,1,0.58
11349,652,"536440",26,14,8.19
11350,652,"536440",27,20,11.70
11351,652,"536440",28,18,10.53
11352,652,"536440",30,41,23.98
11353,652,"536440",34,2,1.17
11354,652,"536440",39,1,0.58
11355,653,"536458",2,1,1.03
11356,653,"536458",5,12,12.37
11357,653,"536458",6,1,1.03
11358,653,"536458",7,6,6.19
11359,653,"536458",9,11,11.34
11360,653,"536458",16,1,1.03
11361,653,"536458",19,3,3.09
11362,653,"536458",24,3,3.09
11363,653,"536458",26,11,11.34
11364,653,"536458",27,15,15.46
11365,653,"536458",28,7,7.22
11366,653,"536458",30,21,21.65
11367,653,"536458",36,3,3.09
11368,653,"536458",39,2,2.06
11369,654,"536491",5,37,28.24
11370,654,"536491",7,1,0.76
11371,654,"536491",9,6,4.58
11372,654,"536491",12,1,0.76
11373,654,"536491",15,2,1.53
11374,654,"536491",16,1,0.76
11375,654,"536491",19,1,0.76
11376,654,"536491",24,3,2.29
11377,654,"536491",26,15,11.45
11378,654,"536491",27,28,21.37
11379,654,"536491",28,7,5.34
11380,654,"536491",30,25,19.08
11381,654,"536491",34,1,0.76
11382,654,"536491",39,3,2.29
11383,655,"536580",4,1,0.51
11384,655,"536580",5,40,20.20
11385,655,"536580",6,4,2.02
11386,655,"536580",7,13,6.57
11387,655,"536580",9,11,5.56
11388,655,"536580",12,10,5.05
11389,655,"536580",13,1,0.51
11390,655,"536580",15,1,0.51
11391,655,"536580",16,1,0.51
11392,655,"536580",24,1,0.51
11393,655,"536580",26,23,11.62
11394,655,"536580",27,43,21.72
11395,655,"536580",28,6,3.03
11396,655,"536580",30,36,18.18
11397,655,"536580",31,2,1.01
11398,655,"536580",39,2,1.01
11399,655,"536580",40,3,1.52
11400,656,"536610",5,20,13.16
11401,656,"536610",6,1,0.66
11402,656,"536610",7,8,5.26
11403,656,"536610",9,14,9.21
11404,656,"536610",10,1,0.66
11405,656,"536610",11,1,0.66
11406,656,"536610",12,2,1.32
11407,656,"536610",14,2,1.32
11408,656,"536610",15,1,0.66
11409,656,"536610",18,1,0.66
11410,656,"536610",19,3,1.97
11411,656,"536610",24,5,3.29
11412,656,"536610",25,2,1.32
11413,656,"536610",26,25,16.45
11414,656,"536610",27,28,18.42
11415,656,"536610",28,4,2.63
11416,656,"536610",30,29,19.08
11417,656,"536610",39,4,2.63
11418,656,"536610",40,1,0.66
11419,657,"536636",5,17,20.48
11420,657,"536636",6,3,3.61
11421,657,"536636",7,4,4.82
11422,657,"536636",9,5,6.02
11423,657,"536636",11,2,2.41
11424,657,"536636",14,1,1.20
11425,657,"536636",15,2,2.41
11426,657,"536636",16,1,1.20
11427,657,"536636",24,1,1.20
11428,657,"536636",25,1,1.20
11429,657,"536636",26,7,8.43
11430,657,"536636",27,13,15.66
11431,657,"536636",28,4,4.82
11432,657,"536636",30,16,19.28
11433,657,"536636",34,2,2.41
11434,657,"536636",39,4,4.82
11435,658,"536652",5,29,20.71
11436,658,"536652",6,4,2.86
11437,658,"536652",7,5,3.57
11438,658,"536652",9,10,7.14
11439,658,"536652",12,1,0.71
11440,658,"536652",13,2,1.43
11441,658,"536652",16,1,0.71
11442,658,"536652",19,2,1.43
11443,658,"536652",23,2,1.43
11444,658,"536652",24,1,0.71
11445,658,"536652",26,20,14.29
11446,658,"536652",27,15,10.71
11447,658,"536652",28,8,5.71
11448,658,"536652",30,35,25.00
11449,658,"536652",31,1,0.71
11450,658,"536652",34,3,2.14
11451,658,"536652",39,1,0.71
11452,659,"536661",1,1,0.72
11453,659,"536661",5,28,20.29
11454,659,"536661",6,3,2.17
11455,659,"536661",7,6,4.35
11456,659,"536661",9,8,5.80
11457,659,"536661",11,1,0.72
11458,659,"536661",12,3,2.17
11459,659,"536661",16,3,2.17
11460,659,"536661",19,3,2.17
11461,659,"536661",24,1,0.72
11462,659,"536661",26,14,10.14
11463,659,"536661",27,29,21.01
11464,659,"536661",28,7,5.07
11465,659,"536661",30,23,16.67
11466,659,"536661",31,1,0.72
11467,659,"536661",34,1,0.72
11468,659,"536661",35,1,0.72
11469,659,"536661",36,1,0.72
11470,659,"536661",37,1,0.72
11471,659,"536661",39,2,1.45
11472,659,"536661",40,1,0.72
11473,660,"536709",5,11,13.92
11474,660,"536709",6,1,1.27
11475,660,"536709",7,1,1.27
11476,660,"536709",9,3,3.80
11477,660,"536709",24,2,2.53
11478,660,"536709",26,7,8.86
11479,660,"536709",27,18,22.78
11480,660,"536709",28,5,6.33
11481,660,"536709",30,24,30.38
11482,660,"536709",33,1,1.27
11483,660,"536709",36,1,1.27
11484,660,"536709",39,2,2.53
11485,660,"536709",40,3,3.80
11486,661,"536717",5,2,4.76
11487,661,"536717",6,2,4.76
11488,661,"536717",7,1,2.38
11489,661,"536717",9,1,2.38
11490,661,"536717",11,1,2.38
11491,661,"536717",12,1,2.38
11492,661,"536717",13,1,2.38
11493,661,"536717",26,4,9.52
11494,661,"536717",27,5,11.90
11495,661,"536717",28,6,14.29
11496,661,"536717",30,14,33.33
11497,661,"536717",34,3,7.14
11498,661,"536717",39,1,2.38
11499,662,"536768",5,7,9.09
11500,662,"536768",7,2,2.60
11501,662,"536768",9,2,2.60
11502,662,"536768",11,1,1.30
11503,662,"536768",13,1,1.30
11504,662,"536768",15,1,1.30
11505,662,"536768",16,1,1.30
11506,662,"536768",19,1,1.30
11507,662,"536768",24,6,7.79
11508,662,"536768",25,2,2.60
11509,662,"536768",26,11,14.29
11510,662,"536768",27,10,12.99
11511,662,"536768",28,4,5.19
11512,662,"536768",30,24,31.17
11513,662,"536768",31,1,1.30
11514,662,"536768",39,2,2.60
11515,662,"536768",40,1,1.30
11516,663,"536857",5,5,5.95
11517,663,"536857",6,4,4.76
11518,663,"536857",7,15,17.86
11519,663,"536857",9,10,11.90
11520,663,"536857",10,1,1.19
11521,663,"536857",12,3,3.57
11522,663,"536857",22,1,1.19
11523,663,"536857",25,1,1.19
11524,663,"536857",26,10,11.90
11525,663,"536857",27,6,7.14
11526,663,"536857",28,3,3.57
11527,663,"536857",30,23,27.38
11528,663,"536857",37,1,1.19
11529,663,"536857",39,1,1.19
11530,664,"536938",2,2,1.47
11531,664,"536938",5,18,13.24
11532,664,"536938",6,3,2.21
11533,664,"536938",7,3,2.21
11534,664,"536938",9,14,10.29
11535,664,"536938",12,2,1.47
11536,664,"536938",14,1,0.74
11537,664,"536938",18,1,0.74
11538,664,"536938",21,1,0.74
11539,664,"536938",23,1,0.74
11540,664,"536938",24,5,3.68
11541,664,"536938",26,22,16.18
11542,664,"536938",27,19,13.97
11543,664,"536938",28,11,8.09
11544,664,"536938",30,28,20.59
11545,664,"536938",34,1,0.74
11546,664,"536938",39,3,2.21
11547,664,"536938",40,1,0.74
11548,665,"536971",1,1,0.28
11549,665,"536971",3,1,0.28
11550,665,"536971",5,56,15.47
11551,665,"536971",6,10,2.76
11552,665,"536971",7,22,6.08
11553,665,"536971",9,10,2.76
11554,665,"536971",12,9,2.49
11555,665,"536971",13,3,0.83
11556,665,"536971",15,1,0.28
11557,665,"536971",16,2,0.55
11558,665,"536971",19,2,0.55
11559,665,"536971",24,10,2.76
11560,665,"536971",25,1,0.28
11561,665,"536971",26,43,11.88
11562,665,"536971",27,45,12.43
11563,665,"536971",28,40,11.05
11564,665,"536971",30,89,24.59
11565,665,"536971",31,4,1.10
11566,665,"536971",33,1,0.28
11567,665,"536971",34,1,0.28
11568,665,"536971",37,1,0.28
11569,665,"536971",39,8,2.21
11570,665,"536971",40,2,0.55
11571,666,"536989",5,17,19.32
11572,666,"536989",6,2,2.27
11573,666,"536989",7,2,2.27
11574,666,"536989",8,1,1.14
11575,666,"536989",9,14,15.91
11576,666,"536989",11,1,1.14
11577,666,"536989",12,3,3.41
11578,666,"536989",19,1,1.14
11579,666,"536989",24,1,1.14
11580,666,"536989",26,5,5.68
11581,666,"536989",27,17,19.32
11582,666,"536989",28,6,6.82
11583,666,"536989",30,15,17.05
11584,666,"536989",34,2,2.27
11585,666,"536989",39,1,1.14
11586,667,"536997",5,14,20.90
11587,667,"536997",6,1,1.49
11588,667,"536997",7,3,4.48
11589,667,"536997",9,9,13.43
11590,667,"536997",12,1,1.49
11591,667,"536997",16,1,1.49
11592,667,"536997",24,1,1.49
11593,667,"536997",26,4,5.97
11594,667,"536997",27,8,11.94
11595,667,"536997",28,4,5.97
11596,667,"536997",30,18,26.87
11597,667,"536997",31,1,1.49
11598,667,"536997",37,1,1.49
11599,667,"536997",39,1,1.49
11600,668,"557030",1,1,0.51
11601,668,"557030",5,38,19.29
11602,668,"557030",6,7,3.55
11603,668,"557030",7,8,4.06
11604,668,"557030",9,4,2.03
11605,668,"557030",11,2,1.02
11606,668,"557030",12,1,0.51
11607,668,"557030",14,1,0.51
11608,668,"557030",17,1,0.51
11609,668,"557030",19,1,0.51
11610,668,"557030",22,2,1.02
11611,668,"557030",24,11,5.58
11612,668,"557030",26,26,13.20
11613,668,"557030",27,38,19.29
11614,668,"557030",28,8,4.06
11615,668,"557030",30,37,18.78
11616,668,"557030",36,1,0.51
11617,668,"557030",39,9,4.57
11618,668,"557030",40,1,0.51
11619,669,"565539",2,2,3.03
11620,669,"565539",5,10,15.15
11621,669,"565539",6,4,6.06
11622,669,"565539",7,2,3.03
11623,669,"565539",9,5,7.58
11624,669,"565539",12,2,3.03
11625,669,"565539",16,1,1.52
11626,669,"565539",24,1,1.52
11627,669,"565539",26,5,7.58
11628,669,"565539",27,7,10.61
11629,669,"565539",28,8,12.12
11630,669,"565539",30,17,25.76
11631,669,"565539",36,1,1.52
11632,669,"565539",40,1,1.52
11633,670,"565563",5,18,20.93
11634,670,"565563",6,1,1.16
11635,670,"565563",7,14,16.28
11636,670,"565563",9,6,6.98
11637,670,"565563",10,1,1.16
11638,670,"565563",11,1,1.16
11639,670,"565563",12,2,2.33
11640,670,"565563",16,2,2.33
11641,670,"565563",26,9,10.47
11642,670,"565563",27,11,12.79
11643,670,"565563",28,7,8.14
11644,670,"565563",29,1,1.16
11645,670,"565563",30,6,6.98
11646,670,"565563",31,1,1.16
11647,670,"565563",34,3,3.49
11648,670,"565563",36,1,1.16
11649,670,"565563",37,1,1.16
11650,670,"565563",39,1,1.16
11651,671,"565571",1,1,1.10
11652,671,"565571",5,18,19.78
11653,671,"565571",9,7,7.69
11654,671,"565571",10,1,1.10
11655,671,"565571",12,5,5.49
11656,671,"565571",16,1,1.10
11657,671,"565571",24,3,3.30
11658,671,"565571",25,3,3.30
11659,671,"565571",26,12,13.19
11660,671,"565571",27,8,8.79
11661,671,"565571",28,5,5.49
11662,671,"565571",29,1,1.10
11663,671,"565571",30,21,23.08
11664,671,"565571",37,1,1.10
11665,671,"565571",39,4,4.40
11666,672,"565580",3,1,2.70
11667,672,"565580",4,1,2.70
11668,672,"565580",5,4,10.81
11669,672,"565580",6,2,5.41
11670,672,"565580",9,1,2.70
11671,672,"565580",16,1,2.70
11672,672,"565580",17,1,2.70
11673,672,"565580",24,1,2.70
11674,672,"565580",26,6,16.22
11675,672,"565580",27,3,8.11
11676,672,"565580",28,4,10.81
11677,672,"565580",30,12,32.43
11678,673,"565628",5,17,18.89
11679,673,"565628",6,4,4.44
11680,673,"565628",7,5,5.56
11681,673,"565628",9,17,18.89
11682,673,"565628",10,1,1.11
11683,673,"565628",12,1,1.11
11684,673,"565628",14,1,1.11
11685,673,"565628",24,2,2.22
11686,673,"565628",25,2,2.22
11687,673,"565628",26,10,11.11
11688,673,"565628",27,15,16.67
11689,673,"565628",28,2,2.22
11690,673,"565628",30,11,12.22
11691,673,"565628",39,2,2.22
11692,674,"565636",1,2,2.99
11693,674,"565636",2,1,1.49
11694,674,"565636",5,8,11.94
11695,674,"565636",6,2,2.99
11696,674,"565636",9,3,4.48
11697,674,"565636",12,1,1.49
11698,674,"565636",22,1,1.49
11699,674,"565636",23,1,1.49
11700,674,"565636",24,1,1.49
11701,674,"565636",26,12,17.91
11702,674,"565636",27,10,14.93
11703,674,"565636",28,5,7.46
11704,674,"565636",30,19,28.36
11705,674,"565636",34,1,1.49
11706,675,"565644",2,2,2.08
11707,675,"565644",3,1,1.04
11708,675,"565644",5,19,19.79
11709,675,"565644",6,1,1.04
11710,675,"565644",7,5,5.21
11711,675,"565644",9,6,6.25
11712,675,"565644",15,2,2.08
11713,675,"565644",16,1,1.04
11714,675,"565644",22,2,2.08
11715,675,"565644",24,2,2.08
11716,675,"565644",26,10,10.42
11717,675,"565644",27,16,16.67
11718,675,"565644",28,3,3.13
11719,675,"565644",30,23,23.96
11720,675,"565644",31,1,1.04
11721,675,"565644",34,2,2.08
11722,676,"565652",5,4,14.29
11723,676,"565652",7,3,10.71
11724,676,"565652",25,1,3.57
11725,676,"565652",26,3,10.71
11726,676,"565652",27,5,17.86
11727,676,"565652",28,1,3.57
11728,676,"565652",30,10,35.71
11729,676,"565652",39,1,3.57
11730,677,"565661",5,5,17.86
11731,677,"565661",7,1,3.57
11732,677,"565661",9,2,7.14
11733,677,"565661",26,5,17.86
11734,677,"565661",27,2,7.14
11735,677,"565661",28,2,7.14
11736,677,"565661",30,10,35.71
11737,677,"565661",35,1,3.57
11738,678,"565725",5,2,4.76
11739,678,"565725",6,4,9.52
11740,678,"565725",7,3,7.14
11741,678,"565725",9,4,9.52
11742,678,"565725",12,2,4.76
11743,678,"565725",27,11,26.19
11744,678,"565725",30,16,38.10
11745,679,"565733",1,1,1.72
11746,679,"565733",5,6,10.34
11747,679,"565733",6,1,1.72
11748,679,"565733",7,5,8.62
11749,679,"565733",9,7,12.07
11750,679,"565733",25,1,1.72
11751,679,"565733",26,9,15.52
11752,679,"565733",27,7,12.07
11753,679,"565733",28,11,18.97
11754,679,"565733",30,7,12.07
11755,679,"565733",39,3,5.17
11756,680,"565750",2,1,3.03
11757,680,"565750",5,6,18.18
11758,680,"565750",7,4,12.12
11759,680,"565750",9,5,15.15
11760,680,"565750",12,1,3.03
11761,680,"565750",16,3,9.09
11762,680,"565750",25,1,3.03
11763,680,"565750",26,2,6.06
11764,680,"565750",27,3,9.09
11765,680,"565750",28,3,9.09
11766,680,"565750",30,2,6.06
11767,680,"565750",39,2,6.06
11768,681,"565784",5,15,22.06
11769,681,"565784",7,2,2.94
11770,681,"565784",9,7,10.29
11771,681,"565784",12,1,1.47
11772,681,"565784",19,1,1.47
11773,681,"565784",24,3,4.41
11774,681,"565784",26,6,8.82
11775,681,"565784",27,12,17.65
11776,681,"565784",28,3,4.41
11777,681,"565784",30,17,25.00
11778,681,"565784",31,1,1.47
11779,682,"565822",5,5,18.52
11780,682,"565822",24,1,3.70
11781,682,"565822",26,3,11.11
11782,682,"565822",27,6,22.22
11783,682,"565822",28,1,3.70
11784,682,"565822",30,11,40.74
11785,683,"565920",5,4,13.79
11786,683,"565920",6,1,3.45
11787,683,"565920",7,4,13.79
11788,683,"565920",9,4,13.79
11789,683,"565920",16,1,3.45
11790,683,"565920",26,1,3.45
11791,683,"565920",27,5,17.24
11792,683,"565920",28,5,17.24
11793,683,"565920",30,2,6.90
11794,683,"565920",35,1,3.45
11795,683,"565920",40,1,3.45
11796,684,"566039",3,1,1.18
11797,684,"566039",5,10,11.76
11798,684,"566039",7,8,9.41
11799,684,"566039",9,2,2.35
11800,684,"566039",12,1,1.18
11801,684,"566039",24,5,5.88
11802,684,"566039",26,6,7.06
11803,684,"566039",27,14,16.47
11804,684,"566039",28,10,11.76
11805,684,"566039",30,24,28.24
11806,684,"566039",34,1,1.18
11807,684,"566039",39,3,3.53
11808,685,"566047",5,6,11.76
11809,685,"566047",6,2,3.92
11810,685,"566047",7,2,3.92
11811,685,"566047",9,4,7.84
11812,685,"566047",12,3,5.88
11813,685,"566047",13,1,1.96
11814,685,"566047",23,1,1.96
11815,685,"566047",26,12,23.53
11816,685,"566047",27,1,1.96
11817,685,"566047",28,3,5.88
11818,685,"566047",30,11,21.57
11819,685,"566047",34,1,1.96
11820,685,"566047",36,1,1.96
11821,685,"566047",39,3,5.88
11822,686,"570753",5,3,13.64
11823,686,"570753",7,4,18.18
11824,686,"570753",9,2,9.09
11825,686,"570753",12,1,4.55
11826,686,"570753",13,1,4.55
11827,686,"570753",16,1,4.55
11828,686,"570753",26,1,4.55
11829,686,"570753",28,1,4.55
11830,686,"570753",30,6,27.27
11831,686,"570753",37,2,9.09
11832,687,"570761",5,1,4.00
11833,687,"570761",7,1,4.00
11834,687,"570761",9,3,12.00
11835,687,"570761",26,1,4.00
